STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SST_MM
ATALANTA,1869-07-27T22:00:00,18.57,-93.38,84.9,0
ATALANTA,1869-07-28T02:00:00,18.53,-93.33,82.4,0
ATALANTA,1869-07-28T06:00:00,18.61,-93.25,81.5,0
ATALANTA,1869-07-28T10:00:00,18.69,-93.16,82.2,0
ATALANTA,1869-07-28T14:00:00,18.77,-93.08,87.8,0
ATALANTA,1869-07-28T18:00:00,18.8,-93.12,88.7,0
ATALANTA,1869-07-28T22:00:00,18.81,-93.1,85.1,0
ATALANTA,1869-07-29T02:00:00,18.83,-93.07,83.8,0
ATALANTA,1869-07-29T06:00:00,18.96,-93.05,83.8,0
ATALANTA,1869-07-29T10:00:00,19.1,-93.02,83.8,0
ATALANTA,1869-07-29T14:00:00,19.23,-93,85.3,0
ATALANTA,1869-07-29T18:00:00,19.27,-92.93,,0
ATALANTA,1869-07-29T22:00:00,19.3,-92.88,86,0
ATALANTA,1869-07-30T02:00:00,19.33,-92.83,84,0
ATALANTA,1869-07-30T06:00:00,19.42,-92.79,84.2,0
ATALANTA,1869-07-30T10:00:00,19.51,-92.74,84.4,0
ATALANTA,1869-07-30T14:00:00,19.6,-92.7,84.2,0
ATALANTA,1869-07-30T18:00:00,19.63,-92.6,,0
ATALANTA,1869-07-30T22:00:00,19.56,-92.55,88.7,0
ATALANTA,1869-07-31T02:00:00,19.5,-92.5,85.5,0
ATALANTA,1869-07-31T06:00:00,19.66,-92.43,84.9,0
ATALANTA,1869-07-31T10:00:00,19.81,-92.35,84.2,0
ATALANTA,1869-07-31T14:00:00,19.97,-92.28,85.8,0
ATALANTA,1869-07-31T18:00:00,19.98,-92.32,,0
ATALANTA,1869-07-31T22:00:00,19.93,-92.26,,0
ATALANTA,1869-08-01T02:00:00,19.88,-92.2,87.8,0
ATALANTA,1869-08-01T06:00:00,19.79,-92.03,84.2,0
ATALANTA,1869-08-01T10:00:00,19.69,-91.85,86,0
ATALANTA,1869-08-01T14:00:00,19.6,-91.68,86,0
ATALANTA,1869-08-01T18:00:00,19.82,-91.52,87.4,0
ATALANTA,1869-08-01T22:00:00,19.87,-91.22,85.1,0
ATALANTA,1869-08-02T02:00:00,19.92,-90.92,85.1,0
ATALANTA,1869-08-02T06:00:00,20.27,-90.73,84.9,0
ATALANTA,1869-08-02T10:00:00,20.62,-90.54,83.3,0
ATALANTA,1869-08-02T14:00:00,20.97,-90.35,86,0
ATALANTA,1869-08-02T18:00:00,20.08,-90.37,,0
ATALANTA,1869-08-02T22:00:00,20.75,-90.53,89.2,0
ATALANTA,1869-08-03T02:00:00,21.42,-90.7,84.2,0
ATALANTA,1869-08-03T06:00:00,21.65,-90.47,83.3,0
ATALANTA,1869-08-03T10:00:00,21.89,-90.25,83.8,0
ATALANTA,1869-08-03T14:00:00,22.12,-90.02,86,0
ATALANTA,1869-08-03T18:00:00,22.15,-89.88,91.4,0
ATALANTA,1869-08-03T22:00:00,21.95,-89.84,86.9,0
ATALANTA,1869-08-04T02:00:00,21.75,-89.8,84.2,0
ATALANTA,1869-08-04T06:00:00,21.82,-89.46,83.8,0
ATALANTA,1869-08-04T10:00:00,21.9,-89.11,82.4,0
ATALANTA,1869-08-04T14:00:00,21.97,-88.77,86,0
ATALANTA,1869-08-04T18:00:00,21.97,-88.77,87.8,0
ATALANTA,1869-08-04T22:00:00,21.87,-88.65,86.9,0
ATALANTA,1869-08-05T02:00:00,21.77,-88.53,84.2,0
ATALANTA,1869-08-05T06:00:00,21.89,-88.46,82.4,0
ATALANTA,1869-08-05T10:00:00,22,-88.39,83.3,0
ATALANTA,1869-08-05T14:00:00,22.12,-88.32,87.8,0
ATALANTA,1869-08-05T18:00:00,22.22,-88.22,91.4,0
ATALANTA,1869-08-05T22:00:00,22.09,-88.07,84.6,0
ATALANTA,1869-08-06T02:00:00,21.97,-87.92,84.2,0
ATALANTA,1869-08-06T06:00:00,22.16,-87.75,83.8,0
ATALANTA,1869-08-06T10:00:00,22.34,-87.59,83.3,0
ATALANTA,1869-08-06T14:00:00,22.53,-87.42,86.9,0
ATALANTA,1869-08-06T18:00:00,22.6,-87.38,,0
ATALANTA,1869-08-06T22:00:00,22.57,-87.41,92.3,0
ATALANTA,1869-08-07T02:00:00,22.53,-87.45,85.6,0
ATALANTA,1869-08-07T06:00:00,22.53,-87.47,82.4,0
ATALANTA,1869-08-07T10:00:00,22.53,-87.5,84.2,0
ATALANTA,1869-08-07T14:00:00,22.53,-87.52,86,0
ATALANTA,1869-08-07T18:00:00,22.57,-87.42,,0
ATALANTA,1869-08-07T22:00:00,22.57,-87.34,87.8,0
ATALANTA,1869-08-08T02:00:00,22.57,-87.25,86,0
ATALANTA,1869-08-08T06:00:00,22.56,-86.97,85.6,0
ATALANTA,1869-08-08T10:00:00,22.56,-86.68,85.1,0
ATALANTA,1869-08-08T14:00:00,22.55,-86.4,89.6,0
ATALANTA,1869-08-08T18:00:00,22.55,-86.33,91.4,0
ATALANTA,1869-08-08T22:00:00,22.61,-86.25,91.4,0
ATALANTA,1869-08-09T02:00:00,22.67,-86.17,84.2,0
ATALANTA,1869-08-09T06:00:00,22.96,-85.95,84.2,0
ATALANTA,1869-08-09T10:00:00,23.24,-85.72,84.9,0
ATALANTA,1869-08-09T14:00:00,23.53,-85.5,89.6,0
ATALANTA,1869-08-09T18:00:00,23.67,-85.43,,0
ATALANTA,1869-08-09T22:00:00,23.75,-85.34,89.6,0
ATALANTA,1869-08-10T02:00:00,23.83,-85.25,86,0
ATALANTA,1869-08-10T06:00:00,23.9,-84.96,84.2,0
ATALANTA,1869-08-10T10:00:00,23.96,-84.67,84.2,0
ATALANTA,1869-08-10T14:00:00,24.03,-84.38,86,0
ATALANTA,1869-08-10T18:00:00,24.03,-84.13,93.2,0
ATALANTA,1869-08-10T22:00:00,24,-84,91.4,0
ATALANTA,1869-08-11T02:00:00,23.97,-83.87,85.1,0
ATALANTA,1869-08-11T06:00:00,23.9,-83.68,86,0
ATALANTA,1869-08-11T10:00:00,23.82,-83.49,86,0
ATALANTA,1869-08-11T14:00:00,23.75,-83.3,,0
ATALANTA,1869-08-11T18:00:00,23.67,-83.13,,0
ATALANTA,1869-08-11T22:00:00,23.69,-83,90.5,0
ATALANTA,1869-08-12T02:00:00,23.7,-82.87,86,0
ATALANTA,1869-08-12T06:00:00,23.7,-82.7,85.1,0
ATALANTA,1869-08-12T10:00:00,23.7,-82.54,86,0
ATALANTA,1869-08-12T13:00:00,23.7,-82.37,91.4,0
ATALANTA,1869-08-12T17:00:00,23.83,-82.3,90.5,0
ATALANTA,1869-08-12T21:00:00,23.75,-81.93,89.6,0
ATALANTA,1869-08-13T01:00:00,23.67,-81.57,86,0
ATALANTA,1869-08-13T05:00:00,24.02,-81.23,86,0
ATALANTA,1869-08-13T09:00:00,24.38,-80.89,85.8,0
ATALANTA,1869-08-13T13:00:00,24.73,-80.55,89.6,0
ATALANTA,1869-08-13T17:00:00,24.98,-80.17,91.4,0
ATALANTA,1869-08-13T21:00:00,25.2,-79.96,88.7,0
ATALANTA,1869-08-14T01:00:00,25.42,-79.75,85.1,0
ATALANTA,1869-08-14T05:00:00,25.96,-79.76,82.4,0
ATALANTA,1869-08-14T09:00:00,26.49,-79.76,85.5,0
ATALANTA,1869-08-14T13:00:00,27.03,-79.77,86,0
ATALANTA,1869-08-14T17:00:00,27.45,-79.63,90.5,0
ATALANTA,1869-08-14T21:00:00,27.74,-79.61,86,0
ATALANTA,1869-08-15T01:00:00,28.03,-79.58,85.6,0
ATALANTA,1869-08-15T05:00:00,28.43,-79.58,86,0
ATALANTA,1869-08-15T09:00:00,28.83,-79.58,86,0
ATALANTA,1869-08-15T13:00:00,29.23,-79.58,89.6,0
ATALANTA,1869-08-15T17:00:00,29.4,-79.5,,0
ATALANTA,1869-08-15T21:00:00,29.5,-79.4,79.7,0
ATALANTA,1869-08-16T01:00:00,29.6,-79.3,80.6,0
ATALANTA,1869-08-16T05:00:00,29.8,-79.01,83.3,0
ATALANTA,1869-08-16T09:00:00,30,-78.72,83.3,0
ATALANTA,1869-08-16T13:00:00,30.2,-78.43,86,0
ATALANTA,1869-08-16T17:00:00,30.3,-78.22,89.6,0
ATALANTA,1869-08-16T21:00:00,30.41,-78.1,87.8,0
ATALANTA,1869-08-17T01:00:00,30.53,-77.97,84.2,0
ATALANTA,1869-08-17T05:00:00,30.73,-77.51,84.2,0
ATALANTA,1869-08-17T09:00:00,30.93,-77.06,84.2,0
ATALANTA,1869-08-17T13:00:00,31.13,-76.6,86,0
ATALANTA,1869-08-17T17:00:00,31.2,-76.47,89.6,0
ATALANTA,1869-08-17T21:00:00,31.37,-76.25,87.8,0
ATALANTA,1869-08-18T01:00:00,31.53,-76.03,85.1,0
ATALANTA,1869-08-18T05:00:00,31.66,-75.83,84.2,0
ATALANTA,1869-08-18T09:00:00,31.79,-75.62,84.2,0
ATALANTA,1869-08-18T13:00:00,31.92,-75.42,86,0
ATALANTA,1869-08-18T17:00:00,32.07,-75.17,90.5,0
ATALANTA,1869-08-18T21:00:00,32.2,-75.05,86,0
ATALANTA,1869-08-19T01:00:00,32.33,-74.92,85.1,0
ATALANTA,1869-08-19T05:00:00,32.42,-74.67,84.2,0
ATALANTA,1869-08-19T09:00:00,32.51,-74.42,83.3,0
ATALANTA,1869-08-19T13:00:00,32.6,-74.17,84.2,0
ATALANTA,1869-08-19T17:00:00,32.58,-74.1,90.5,0
ATALANTA,1869-08-19T21:00:00,32.61,-73.97,85.1,0
ATALANTA,1869-08-20T01:00:00,32.63,-73.83,83.3,0
ATALANTA,1869-08-20T05:00:00,32.81,-73.62,82.4,0
ATALANTA,1869-08-20T09:00:00,32.99,-73.41,81.9,0
ATALANTA,1869-08-20T13:00:00,33.17,-73.2,83.8,0
ATALANTA,1869-08-20T17:00:00,33.3,-73.13,86,0
ATALANTA,1869-08-20T21:00:00,33.36,-72.98,86,0
ATALANTA,1869-08-21T01:00:00,33.42,-72.83,80.6,0
ATALANTA,1869-08-21T05:00:00,33.45,-72.62,78.8,0
ATALANTA,1869-08-21T09:00:00,33.47,-72.41,80.2,0
ATALANTA,1869-08-21T13:00:00,33.5,-72.2,80.6,0
ATALANTA,1869-08-21T17:00:00,33.5,-72.2,86,0
ATALANTA,1869-08-21T21:00:00,33.5,-72.2,84.2,0
ATALANTA,1869-08-22T01:00:00,33.5,-72.2,80.6,0
ATALANTA,1869-08-22T05:00:00,33.71,-71.87,80.6,0
ATALANTA,1869-08-22T09:00:00,33.92,-71.53,78.8,0
ATALANTA,1869-08-22T13:00:00,34.13,-71.2,81.5,0
ATALANTA,1869-08-22T17:00:00,34.22,-71.1,87.8,0
ATALANTA,1869-08-22T21:00:00,34.31,-70.5,86.7,0
ATALANTA,1869-08-23T01:00:00,34.4,-69.9,82,0
ATALANTA,1869-08-23T05:00:00,34.51,-69.92,80.6,0
ATALANTA,1869-08-23T09:00:00,34.62,-69.93,80.6,0
ATALANTA,1869-08-23T13:00:00,34.73,-69.95,81.5,0
ATALANTA,1869-08-23T17:00:00,34.9,-69.72,85.1,0
ATALANTA,1869-08-23T21:00:00,35.05,-68.86,86,0
ATALANTA,1869-08-24T01:00:00,35.2,-68,82.4,0
ATALANTA,1869-08-24T05:00:00,35.06,-68.17,82.4,0
ATALANTA,1869-08-24T09:00:00,34.91,-68.33,80.6,0
ATALANTA,1869-08-24T13:00:00,34.77,-68.5,81.5,0
ATALANTA,1869-08-24T17:00:00,34.67,-68.48,81.9,0
ATALANTA,1869-08-24T21:00:00,34.8,-68.47,81.5,0
ATALANTA,1869-08-25T01:00:00,34.92,-68.45,80.6,0
ATALANTA,1869-08-25T05:00:00,35.2,-68.53,78.8,0
ATALANTA,1869-08-25T09:00:00,35.49,-68.62,79.7,0
ATALANTA,1869-08-25T13:00:00,35.77,-68.7,78.8,0
ATALANTA,1869-08-25T17:00:00,35.98,-68.73,82.4,0
ATALANTA,1869-08-25T21:00:00,36.05,-68.66,82.4,0
ATALANTA,1869-08-26T01:00:00,36.12,-68.6,78.8,0
ATALANTA,1869-08-26T05:00:00,36.25,-68.24,79.5,0
ATALANTA,1869-08-26T09:00:00,36.37,-67.88,78.3,0
ATALANTA,1869-08-26T13:00:00,36.5,-67.52,83.3,0
ATALANTA,1869-08-26T16:00:00,36.67,-67.02,86,0
ATALANTA,1869-08-26T20:00:00,36.82,-66.63,86,0
ATALANTA,1869-08-27T00:00:00,36.97,-66.25,80.6,0
ATALANTA,1869-08-27T04:00:00,37.13,-65.58,78.8,0
ATALANTA,1869-08-27T08:00:00,37.29,-64.9,74.3,0
ATALANTA,1869-08-27T12:00:00,37.45,-64.23,75.2,0
ATALANTA,1869-08-27T16:00:00,37.55,-63.93,77,0
ATALANTA,1869-08-27T20:00:00,37.69,-63.55,76.5,0
ATALANTA,1869-08-28T00:00:00,37.83,-63.17,74.3,0
ATALANTA,1869-08-28T04:00:00,37.94,-62.49,71.6,0
ATALANTA,1869-08-28T08:00:00,38.06,-61.8,71.6,0
ATALANTA,1869-08-28T12:00:00,38.17,-61.12,73.4,0
ATALANTA,1869-08-28T16:00:00,38.17,-60.88,73.4,0
ATALANTA,1869-08-28T20:00:00,38.2,-60.58,73.4,0
ATALANTA,1869-08-29T00:00:00,38.23,-60.28,72.5,0
ATALANTA,1869-08-29T04:00:00,38.34,-59.81,71.6,0
ATALANTA,1869-08-29T08:00:00,38.46,-59.34,72.5,0
ATALANTA,1870-01-16T09:00:00,17.05,-70.01,79.7,0
ATALANTA,1870-01-16T13:00:00,17.22,-70.72,80.6,0
ATALANTA,1870-01-16T17:00:00,17.32,-71.33,78.3,0
ATALANTA,1870-01-16T21:00:00,17.46,-72,85.1,0
ATALANTA,1870-01-17T01:00:00,17.6,-72.67,82.2,0
ATALANTA,1870-01-17T05:00:00,17.76,-72.82,80.6,0
ATALANTA,1870-01-17T09:00:00,17.91,-72.98,81,0
ATALANTA,1870-01-17T13:00:00,18.07,-73.13,80.6,0
ATALANTA,1870-01-17T17:00:00,18.12,-73.27,83.3,0
ATALANTA,1870-01-17T21:00:00,18.19,-73.52,84.2,0
ATALANTA,1870-01-18T01:00:00,18.25,-73.77,82.4,0
ATALANTA,1870-01-15T16:00:00,15.93,-67.45,80.6,0
ATALANTA,1870-01-15T21:00:00,16.31,-68.02,81,0
ATALANTA,1870-01-16T01:00:00,16.7,-68.6,80.1,0
ATALANTA,1870-01-16T05:00:00,16.87,-69.31,80.1,0
ATALANTA,1870-02-24T17:00:00,18.25,-73.77,,
ATALANTA,1870-02-25T01:00:00,18.03,-73.45,77,0
ATALANTA,1870-02-25T05:00:00,17.92,-73.49,75.2,0
ATALANTA,1870-02-25T09:00:00,17.81,-73.54,75.2,0
ATALANTA,1870-02-25T13:00:00,17.7,-73.58,80.6,0
ATALANTA,1870-02-25T17:00:00,17.7,-73.5,82.4,0
ATALANTA,1870-02-25T21:00:00,17.75,-73.62,83.8,0
ATALANTA,1870-02-26T01:00:00,17.81,-73.74,78.8,0
ATALANTA,1870-02-26T05:00:00,17.86,-73.86,78.8,0
ATALANTA,1870-02-26T09:00:00,17.92,-73.98,78.8,0
ATALANTA,1870-02-26T13:00:00,17.97,-74.1,80.6,0
ATALANTA,1870-02-26T17:00:00,18.1,-74.25,84.2,0
ATALANTA,1870-02-26T21:00:00,18.3,-74.42,85.1,0
ATALANTA,1870-02-27T01:00:00,18.5,-74.6,79.2,0
ATALANTA,1870-02-27T05:00:00,18.57,-74.61,78.8,0
ATALANTA,1870-02-27T09:00:00,18.65,-74.62,78.8,0
ATALANTA,1870-02-27T13:00:00,18.72,-74.63,80.6,0
ATALANTA,1870-02-27T17:00:00,18.92,-74.68,86,0
ATALANTA,1870-02-27T21:00:00,18.88,-74.75,78.8,0
ATALANTA,1870-02-28T01:00:00,18.83,-74.82,78.8,0
ATALANTA,1870-02-28T05:00:00,18.81,-74.89,79.2,0
ATALANTA,1870-02-28T09:00:00,18.8,-74.96,79.3,0
ATALANTA,1870-02-28T13:00:00,18.78,-75.03,85.1,0
ATALANTA,1870-02-28T17:00:00,18.72,-75.1,,0
ATALANTA,1870-02-28T21:00:00,18.74,-75.06,86,0
ATALANTA,1870-03-01T01:00:00,18.76,-75.03,79.7,0
ATALANTA,1870-03-01T05:00:00,18.79,-74.99,77.7,0
ATALANTA,1870-03-01T09:00:00,18.81,-74.96,78.8,0
ATALANTA,1870-03-01T13:00:00,18.83,-74.92,77,0
ATALANTA,1870-03-01T17:00:00,18.9,-74.85,82.4,0
ATALANTA,1870-03-01T21:00:00,18.88,-74.8,80.6,0
ATALANTA,1870-03-02T01:00:00,18.87,-74.75,77,0
ATALANTA,1870-03-02T05:00:00,18.86,-74.58,78.8,0
ATALANTA,1870-03-02T09:00:00,18.84,-74.42,78.4,0
ATALANTA,1870-03-02T13:00:00,18.83,-74.25,80.6,0
ATALANTA,1870-03-02T17:00:00,18.87,-74.17,84.4,0
ATALANTA,1870-03-02T21:00:00,18.9,-74.05,81.5,0
ATALANTA,1870-03-03T01:00:00,18.93,-73.93,78.8,0
ATALANTA,1870-03-03T05:00:00,19.07,-73.79,78.8,0
ATALANTA,1870-03-03T09:00:00,19.21,-73.64,78.8,0
ATALANTA,1870-03-03T13:00:00,19.35,-73.5,80.6,0
ATALANTA,1870-03-03T17:00:00,19.6,-73.75,79.7,0
ATALANTA,1870-03-03T21:00:00,19.75,-73.76,80.1,0
ATALANTA,1870-03-04T01:00:00,19.9,-73.77,78.8,0
ATALANTA,1870-03-04T05:00:00,20,-73.84,77,0
ATALANTA,1870-03-04T09:00:00,20.1,-73.91,77.4,0
ATALANTA,1870-03-04T13:00:00,20.2,-73.98,77.9,0
ATALANTA,1870-03-04T17:00:00,20.47,-74.03,81,0
ATALANTA,1870-03-04T21:00:00,21.07,-74.1,76.3,0
ATALANTA,1870-03-05T01:00:00,21.67,-74.17,75.2,0
ATALANTA,1870-03-05T05:00:00,21.74,-74.15,75.2,0
ATALANTA,1870-03-05T09:00:00,21.8,-74.14,74.3,0
ATALANTA,1870-03-05T13:00:00,21.87,-74.12,81,0
ATALANTA,1870-03-05T17:00:00,21.93,-74.2,81.5,0
ATALANTA,1870-03-05T21:00:00,22.18,-74.34,82.4,0
ATALANTA,1870-03-06T01:00:00,22.42,-74.47,74.3,0
ATALANTA,1870-03-06T05:00:00,22.59,-74.5,,0
ATALANTA,1870-03-06T09:00:00,22.75,-74.54,73,0
ATALANTA,1870-03-06T13:00:00,22.92,-74.57,76.1,0
ATALANTA,1870-03-06T17:00:00,23.2,-74.5,79.5,0
ATALANTA,1870-03-06T21:00:00,23.37,-74.4,77,0
ATALANTA,1870-03-07T01:00:00,23.53,-74.3,74.3,0
ATALANTA,1870-03-07T05:00:00,23.64,-74.1,73,0
ATALANTA,1870-03-07T09:00:00,23.74,-73.9,73,0
ATALANTA,1870-03-07T13:00:00,23.85,-73.7,75.2,0
ATALANTA,1870-03-07T17:00:00,24.07,-73.33,82.4,0
ATALANTA,1870-03-07T21:00:00,24.3,-73,80.6,0
ATALANTA,1870-03-08T01:00:00,24.52,-72.67,76.5,0
ATALANTA,1870-03-08T05:00:00,24.65,-72.42,75.2,0
ATALANTA,1870-03-08T09:00:00,24.79,-72.18,76.1,0
ATALANTA,1870-03-08T13:00:00,24.92,-71.93,78.8,0
ATALANTA,1870-03-08T17:00:00,25.13,-71.57,83.3,0
ATALANTA,1870-03-08T21:00:00,25.35,-71.22,81.9,0
ATALANTA,1870-03-09T01:00:00,25.58,-70.87,77,0
ATALANTA,1870-03-09T05:00:00,25.68,-70.62,75.2,0
ATALANTA,1870-03-09T09:00:00,25.78,-70.38,74.8,0
ATALANTA,1870-03-09T13:00:00,25.88,-70.13,76.1,0
ATALANTA,1870-03-09T17:00:00,26.05,-69.78,82.4,0
ATALANTA,1870-03-09T21:00:00,26.21,-69.33,73.4,0
ATALANTA,1870-03-10T01:00:00,26.37,-68.87,69.8,0
ATALANTA,1870-03-10T05:00:00,26.51,-68.52,69.3,0
ATALANTA,1870-03-10T09:00:00,26.66,-68.18,68,0
ATALANTA,1870-03-10T13:00:00,26.8,-67.83,68,0
ATALANTA,1870-03-10T16:00:00,26.88,-67.43,68,0
ATALANTA,1870-03-10T20:00:00,26.9,-67.06,67.5,0
ATALANTA,1870-03-11T00:00:00,26.92,-66.68,63.5,0
ATALANTA,1870-03-11T04:00:00,26.87,-66.26,64,0
ATALANTA,1870-03-11T08:00:00,26.83,-65.85,65.3,0
ATALANTA,1870-03-11T12:00:00,26.78,-65.43,66.6,0
ATALANTA,1870-03-11T16:00:00,26.72,-65.07,67.1,0
ATALANTA,1870-03-11T20:00:00,26.76,-65,66.2,0
ATALANTA,1870-03-12T00:00:00,26.8,-64.93,66.6,0
ATALANTA,1870-03-12T04:00:00,27.04,-64.81,67.6,0
ATALANTA,1870-03-12T08:00:00,27.29,-64.7,67.5,0
ATALANTA,1870-03-12T12:00:00,27.53,-64.58,68.9,0
ATALANTA,1870-03-12T16:00:00,27.82,-64.47,71.6,0
ATALANTA,1870-03-12T20:00:00,28.12,-64.22,71.6,0
ATALANTA,1870-03-13T00:00:00,28.42,-63.97,69.8,0
ATALANTA,1870-03-13T04:00:00,28.9,-63.56,69.8,0
ATALANTA,1870-03-13T08:00:00,29.39,-63.15,69.8,0
ATALANTA,1870-03-13T12:00:00,29.87,-62.74,71.6,0
ATALANTA,1870-03-13T16:00:00,30.37,-62.33,73.4,0
ATALANTA,1870-03-13T20:00:00,30.93,-61.79,72.5,0
ATALANTA,1870-03-14T00:00:00,31.48,-61.25,69.8,0
ATALANTA,1870-03-14T04:00:00,31.75,-60.64,69.8,0
ATALANTA,1870-03-14T08:00:00,32.01,-60.03,68.9,0
ATALANTA,1870-03-14T12:00:00,32.28,-59.42,70.7,0
ENDEAVOR,1856-05-20T09:00:00,39.98,-71.5,,
ENDEAVOR,1856-05-20T14:00:00,39.89,-70.87,,
ENDEAVOR,1856-05-20T17:00:00,39.83,-70.5,55.9,
ENDEAVOR,1856-05-20T20:00:00,39.79,-70.19,,
ENDEAVOR,1856-05-21T01:00:00,39.72,-69.67,,
ENDEAVOR,1856-05-21T09:00:00,39.6,-68.85,,
ENDEAVOR,1856-05-21T14:00:00,39.53,-68.33,55.9,
ENDEAVOR,1856-05-21T17:00:00,39.49,-68.04,,
ENDEAVOR,1856-05-21T20:00:00,39.45,-67.75,,
ENDEAVOR,1856-05-22T00:00:00,39.37,-67.26,,
ENDEAVOR,1856-05-22T08:00:00,39.26,-66.49,,
ENDEAVOR,1856-05-22T13:00:00,39.18,-66,55,
ENDEAVOR,1856-05-22T16:00:00,39.09,-65.55,,
ENDEAVOR,1856-05-22T19:00:00,38.99,-65.1,,
ENDEAVOR,1856-05-23T00:00:00,38.84,-64.36,,
ENDEAVOR,1856-05-23T08:00:00,38.59,-63.16,,
ENDEAVOR,1856-05-23T13:00:00,38.43,-62.41,,
ENDEAVOR,1856-05-23T16:00:00,38.33,-61.97,68,
ENDEAVOR,1856-05-23T19:00:00,38.23,-61.55,,
ENDEAVOR,1856-05-24T00:00:00,38.06,-60.87,,
ENDEAVOR,1856-05-24T08:00:00,37.79,-59.77,,
ENDEAVOR,1856-05-24T13:00:00,37.62,-59.08,,
ENDEAVOR,1856-05-19T17:00:00,40.28,-73.5,55.9,
ENDEAVOR,1856-05-19T20:00:00,40.23,-73.12,,
ENDEAVOR,1856-05-20T01:00:00,40.13,-72.5,,
ENDEAVOR,1857-04-09T08:00:00,23.1,-60.88,,
ENDEAVOR,1857-04-09T13:00:00,23.6,-61.6,,
ENDEAVOR,1857-04-09T16:00:00,23.9,-62.03,78.1,
ENDEAVOR,1857-04-09T19:00:00,24.16,-62.37,,
ENDEAVOR,1857-04-10T00:00:00,24.6,-62.94,,
ENDEAVOR,1857-04-10T08:00:00,25.3,-63.86,,
ENDEAVOR,1857-04-10T13:00:00,25.74,-64.42,,
ENDEAVOR,1857-04-10T16:00:00,26,-64.77,77,
ENDEAVOR,1857-04-10T19:00:00,26.18,-64.98,,
ENDEAVOR,1857-04-11T00:00:00,26.47,-65.33,,
ENDEAVOR,1857-04-11T08:00:00,26.93,-65.89,,
ENDEAVOR,1857-04-11T13:00:00,27.23,-66.24,,
ENDEAVOR,1857-04-11T16:00:00,27.4,-66.45,75.9,
ENDEAVOR,1857-04-11T19:00:00,27.74,-66.59,,
ENDEAVOR,1857-04-12T00:00:00,28.31,-66.83,,
ENDEAVOR,1857-04-12T08:00:00,29.22,-67.22,,
ENDEAVOR,1857-04-12T13:00:00,29.79,-67.46,,
ENDEAVOR,1857-04-09T00:00:00,22.3,-59.73,,
ENDEAVOR,1857-04-14T17:00:00,33.28,-70.12,66,
ENDEAVOR,1857-04-14T20:00:00,33.46,-70.13,,
ENDEAVOR,1857-04-15T01:00:00,33.76,-70.16,,
ENDEAVOR,1857-04-15T09:00:00,34.24,-70.21,,
ENDEAVOR,1857-04-15T14:00:00,34.54,-70.23,,
ENDEAVOR,1857-04-15T17:00:00,34.72,-70.25,64,
ENDEAVOR,1857-04-15T20:00:00,34.95,-70.37,,
ENDEAVOR,1857-04-16T01:00:00,35.33,-70.57,,
ENDEAVOR,1857-04-16T09:00:00,35.95,-70.88,,
ENDEAVOR,1857-04-16T14:00:00,36.34,-71.08,,
ENDEAVOR,1857-04-16T17:00:00,36.57,-71.2,62.1,
ENDEAVOR,1857-04-16T20:00:00,36.53,-71.18,,
ENDEAVOR,1857-04-17T01:00:00,36.48,-71.13,,
ENDEAVOR,1857-04-17T09:00:00,36.39,-71.07,,
ENDEAVOR,1857-04-17T14:00:00,36.33,-71.03,,
ENDEAVOR,1857-04-17T17:00:00,36.3,-71,54,
ENDEAVOR,1857-04-17T20:00:00,36.29,-70.91,,
ENDEAVOR,1857-04-18T01:00:00,36.28,-70.76,,
ENDEAVOR,1857-04-18T09:00:00,36.26,-70.51,,
ENDEAVOR,1857-04-18T14:00:00,36.24,-70.36,,
ENDEAVOR,1857-04-18T17:00:00,36.23,-70.27,55,
ENDEAVOR,1857-04-18T20:00:00,36.5,-70.55,,
ENDEAVOR,1857-04-19T01:00:00,36.93,-71.01,,
ENDEAVOR,1857-04-19T09:00:00,37.63,-71.76,,
ENDEAVOR,1857-04-19T14:00:00,38.07,-72.22,,
ENDEAVOR,1857-04-19T17:00:00,38.33,-72.5,48,
ENDEAVOR,1857-04-12T17:00:00,30.13,-67.6,72,
ENDEAVOR,1857-04-12T20:00:00,30.25,-67.74,,
ENDEAVOR,1857-04-13T01:00:00,30.46,-67.97,,
ENDEAVOR,1857-04-13T09:00:00,30.78,-68.33,,
ENDEAVOR,1857-04-13T14:00:00,30.98,-68.56,,
ENDEAVOR,1857-04-13T17:00:00,31.1,-68.7,70,
ENDEAVOR,1857-04-13T20:00:00,31.37,-68.88,,
ENDEAVOR,1857-04-14T01:00:00,31.83,-69.17,,
ENDEAVOR,1857-04-14T09:00:00,32.56,-69.64,,
ENDEAVOR,1857-04-14T14:00:00,33.01,-69.94,,
ENDEAVOR,1857-05-24T17:00:00,39.87,-71.2,59,
ENDEAVOR,1857-05-24T20:00:00,39.82,-70.92,,
ENDEAVOR,1857-05-25T01:00:00,39.74,-70.44,,
ENDEAVOR,1857-05-25T09:00:00,39.62,-69.69,,
ENDEAVOR,1857-05-25T14:00:00,39.55,-69.22,,
ENDEAVOR,1857-05-25T17:00:00,39.5,-68.93,66,
ENDEAVOR,1857-05-25T20:00:00,39.44,-68.58,,
ENDEAVOR,1857-05-26T01:00:00,39.34,-68,,
ENDEAVOR,1857-05-26T08:00:00,39.19,-67.07,,
ENDEAVOR,1857-05-26T13:00:00,39.09,-66.48,,
ENDEAVOR,1857-05-26T16:00:00,39.03,-66.13,73.9,
