STATION,DATE,LATITUDE,LONGITUDE,AIR_TEMP,SEA_SURF_TEMP
ARGONAUT,1877-02-13T05:00:00,36.45,-68.45,64.9,70
ARGONAUT,1877-02-13T09:00:00,36.44,-67.91,66,69.1
ARGONAUT,1877-02-13T12:00:00,36.43,-67.36,57.9,68
MARTHA,1877-02-13T14:00:00,17.42,-88,71.6,
ARGONAUT,1877-02-13T16:00:00,36.42,-66.82,57,68
ARGONAUT,1877-02-13T20:00:00,36.37,-66.26,55,66.9
ARGONAUT,1877-02-14T00:00:00,36.32,-65.71,53.1,66.9
MARTHA,1877-02-14T02:00:00,17.42,-88,75.2,
ARGONAUT,1877-02-14T04:00:00,36.28,-65.15,52,68
ARGONAUT,1877-02-14T08:00:00,36.23,-64.59,50,68
ARGONAUT,1877-02-14T12:00:00,36.18,-64.04,54,70
MARTHA,1877-02-14T14:00:00,17.42,-88,73.4,
ARGONAUT,1877-02-14T16:00:00,36.13,-63.48,53.1,70
ARGONAUT,1877-02-14T20:00:00,36.08,-62.97,54,68
ARGONAUT,1877-02-15T00:00:00,36.03,-62.45,54,69.1
MARTHA,1877-02-15T02:00:00,17.42,-88,73.4,
ARGONAUT,1877-02-15T04:00:00,35.98,-61.94,55,70
ARGONAUT,1877-02-15T08:00:00,35.92,-61.43,54,70
ARGONAUT,1877-02-15T12:00:00,35.87,-60.91,55,70
MARTHA,1877-02-15T14:00:00,17.42,-88,74.3,
ARGONAUT,1877-02-15T16:00:00,35.82,-60.4,57,70
ARGONAUT,1877-02-15T20:00:00,35.74,-60.17,55.9,70
ARGONAUT,1877-02-16T00:00:00,35.65,-59.95,57.9,68
MARTHA,1877-02-16T02:00:00,17.42,-88,72.5,
ARGONAUT,1877-02-16T04:00:00,35.57,-59.73,57,68
ARGONAUT,1877-02-16T08:00:00,35.49,-59.5,57,68
ARGONAUT,1877-02-16T12:00:00,35.4,-59.27,57.9,68
MARTHA,1877-02-16T14:00:00,17.42,-88,73.4,
MARTHA,1877-02-17T02:00:00,17.42,-88,73.4,
MARTHA,1877-02-17T14:00:00,17.42,-88,75.2,
MARTHA,1877-02-18T02:00:00,17.42,-88,69.8,
MARTHA,1877-02-18T14:00:00,17.49,-87.97,69.8,
MARTHA,1877-02-19T02:00:00,17.55,-87.94,69.8,
MARTHA,1877-02-19T14:00:00,17.62,-87.91,71.6,
MARTHA,1877-02-20T02:00:00,17.68,-87.87,71.6,
MARTHA,1877-02-20T14:00:00,17.75,-87.84,77,
MARTHA,1877-02-20T18:00:00,17.77,-87.83,80.6,
MARTHA,1877-02-20T22:00:00,17.79,-87.82,78.8,
MARTHA,1877-02-21T02:00:00,17.81,-87.81,78.8,
MARTHA,1877-02-21T06:00:00,17.84,-87.8,75.2,
MARTHA,1877-02-21T10:00:00,17.86,-87.79,75.2,
MARTHA,1877-02-21T14:00:00,17.88,-87.78,75.2,
MARTHA,1877-02-21T18:00:00,17.95,-87.72,77,79
MARTHA,1877-02-21T22:00:00,18.05,-87.67,80.6,
MARTHA,1877-02-22T02:00:00,18.16,-87.62,77,
MARTHA,1877-02-22T06:00:00,18.26,-87.57,75.2,
MARTHA,1877-02-22T10:00:00,18.37,-87.52,71.6,
MARTHA,1877-02-22T14:00:00,18.47,-87.47,70.7,
MARTHA,1877-02-22T18:00:00,18.4,-87.37,82.4,79
MARTHA,1877-02-22T22:00:00,18.67,-87.1,80.6,
MARTHA,1877-02-23T02:00:00,18.95,-86.83,79.2,
MARTHA,1877-02-23T06:00:00,19.22,-86.57,78.8,
MARTHA,1877-02-23T10:00:00,19.5,-86.3,78.8,
MARTHA,1877-02-23T14:00:00,19.77,-86.03,80.6,
MARTHA,1877-02-23T18:00:00,20,-85.82,83.3,79
MARTHA,1877-02-23T22:00:00,20.07,-85.72,81.5,
MARTHA,1877-02-24T02:00:00,20.15,-85.61,78.8,
MARTHA,1877-02-24T06:00:00,20.22,-85.51,78.8,
MARTHA,1877-02-24T10:00:00,20.3,-85.4,78.8,
MARTHA,1877-02-24T14:00:00,20.37,-85.3,76.1,
MARTHA,1877-02-24T18:00:00,20.4,-85.33,77.9,79
MARTHA,1877-02-24T22:00:00,20.68,-85.27,77,
MARTHA,1877-02-25T02:00:00,20.96,-85.22,78.8,
MARTHA,1877-02-25T06:00:00,21.24,-85.16,77,
MARTHA,1877-02-25T10:00:00,21.52,-85.11,78.8,
MARTHA,1877-02-25T14:00:00,21.8,-85.05,78.8,
MARTHA,1877-02-25T18:00:00,22.03,-85.17,78.8,78.1
MARTHA,1877-02-25T22:00:00,22.22,-85.12,78.8,
MARTHA,1877-02-26T02:00:00,22.41,-85.06,77,
MARTHA,1877-02-26T06:00:00,22.6,-85.01,78.8,
MARTHA,1877-02-26T10:00:00,22.79,-84.95,77,
MARTHA,1877-02-26T14:00:00,22.98,-84.9,78.8,
MARTHA,1877-02-26T18:00:00,23.03,-84.55,80.6,78.1
MARTHA,1877-02-26T22:00:00,23.06,-84.32,78.8,
MARTHA,1877-02-27T02:00:00,23.1,-84.08,77,
MARTHA,1877-02-27T06:00:00,23.13,-83.85,77,
MARTHA,1877-02-27T10:00:00,23.17,-83.61,77,
MARTHA,1877-02-27T14:00:00,23.2,-83.38,79.7,
MARTHA,1877-02-27T18:00:00,23.25,-83.35,82.4,79
MARTHA,1877-02-27T22:00:00,23.38,-83.34,80.6,
MARTHA,1877-02-28T02:00:00,23.51,-83.32,78.8,
MARTHA,1877-02-28T06:00:00,23.64,-83.31,78.4,
MARTHA,1877-02-28T10:00:00,23.77,-83.29,78.8,
MARTHA,1877-02-28T14:00:00,23.9,-83.28,78.8,
MARTHA,1877-02-28T18:00:00,23.68,-83.1,80.6,79
MARTHA,1877-02-28T22:00:00,23.86,-82.59,78.8,
MARTHA,1877-03-01T01:00:00,24.04,-82.09,77,
MARTHA,1877-03-01T05:00:00,24.21,-81.58,77,
MARTHA,1877-03-01T09:00:00,24.39,-81.08,77,
MARTHA,1877-03-01T13:00:00,24.57,-80.57,77,
MARTHA,1877-03-01T17:00:00,24.65,-80.95,77.4,73
MARTHA,1877-03-01T21:00:00,25.26,-80.64,77,
MARTHA,1877-03-02T01:00:00,25.87,-80.33,77,
MARTHA,1877-03-02T05:00:00,26.48,-80.02,76.1,
MARTHA,1877-03-02T09:00:00,27.09,-79.71,77,
MARTHA,1877-03-02T13:00:00,27.7,-79.4,77,
MARTHA,1877-03-02T17:00:00,28.22,-79.32,78.8,75.9
MARTHA,1877-03-02T21:00:00,28.43,-79.18,71.6,
MARTHA,1877-03-03T01:00:00,28.64,-79.03,71.6,
MARTHA,1877-03-03T05:00:00,28.85,-78.89,71.2,
MARTHA,1877-03-03T09:00:00,29.06,-78.74,68.9,
MARTHA,1877-03-03T13:00:00,29.27,-78.6,71.6,
MARTHA,1877-03-03T17:00:00,29.28,-78.38,71.6,72
MARTHA,1877-03-03T21:00:00,29.32,-78.29,71.6,
MARTHA,1877-03-04T01:00:00,29.36,-78.2,69.8,
MARTHA,1877-03-04T05:00:00,29.4,-78.1,68.9,
MARTHA,1877-03-04T09:00:00,29.44,-78.01,68.9,
MARTHA,1877-03-04T13:00:00,29.48,-77.92,71.6,
MARTHA,1877-03-04T17:00:00,29.5,-77.8,77.9,72
MARTHA,1877-03-04T21:00:00,29.51,-77.66,75.2,
MARTHA,1877-03-05T01:00:00,29.52,-77.53,71.6,
MARTHA,1877-03-05T05:00:00,29.53,-77.39,70.7,
MARTHA,1877-03-05T09:00:00,29.54,-77.26,70.7,
MARTHA,1877-03-05T13:00:00,29.55,-77.12,76.6,
MARTHA,1877-03-05T17:00:00,29.57,-76.97,82.4,73
MARTHA,1877-03-05T21:00:00,29.57,-76.64,75.2,
MARTHA,1877-03-06T01:00:00,29.57,-76.31,72.5,
MARTHA,1877-03-06T05:00:00,29.57,-75.98,69.8,
MARTHA,1877-03-06T09:00:00,29.57,-75.65,69.8,
MARTHA,1877-03-06T13:00:00,29.57,-75.32,67.1,
MARTHA,1877-03-06T17:00:00,29.53,-74.68,66.2,66
MARTHA,1877-03-06T21:00:00,29.44,-74.4,65.3,
MARTHA,1877-03-07T01:00:00,29.36,-74.12,65.7,
MARTHA,1877-03-07T05:00:00,29.27,-73.84,64.4,
MARTHA,1877-03-07T09:00:00,29.19,-73.56,64.4,
MARTHA,1877-03-07T13:00:00,29.1,-73.28,66.2,
MARTHA,1877-03-07T17:00:00,28.98,-73.17,68,
MARTHA,1877-03-07T21:00:00,29.17,-73.05,66.2,
MARTHA,1877-03-08T01:00:00,29.37,-72.93,66.2,
MARTHA,1877-03-08T05:00:00,29.56,-72.81,66.2,
MARTHA,1877-03-08T09:00:00,29.76,-72.69,65.3,
MARTHA,1877-03-08T13:00:00,29.95,-72.57,66.2,
MARTHA,1877-03-08T17:00:00,30.13,-72.32,68,68
MARTHA,1877-03-08T21:00:00,30.32,-72.02,69.8,
MARTHA,1877-03-09T01:00:00,30.51,-71.71,68.9,
MARTHA,1877-03-09T05:00:00,30.7,-71.41,68,
MARTHA,1877-03-09T09:00:00,30.89,-71.1,68.9,
MARTHA,1877-03-09T13:00:00,31.08,-70.8,69.8,
MARTHA,1877-03-09T17:00:00,31.42,-70.42,71.6,68
MARTHA,1877-03-09T21:00:00,31.73,-70.11,69.8,
MARTHA,1877-03-10T01:00:00,32.04,-69.8,69.8,
MARTHA,1877-03-10T05:00:00,32.35,-69.5,69.3,
MARTHA,1877-03-10T09:00:00,32.66,-69.19,69.4,
MARTHA,1877-03-10T13:00:00,32.97,-68.88,66.2,
MARTHA,1877-03-10T17:00:00,32.85,-68.72,68,66
MARTHA,1877-03-10T21:00:00,32.89,-68.46,62.6,
MARTHA,1877-03-11T01:00:00,32.93,-68.2,61.7,
MARTHA,1877-03-11T05:00:00,32.97,-67.94,60.8,
MARTHA,1877-03-11T09:00:00,33.01,-67.68,59,
MARTHA,1877-03-11T12:00:00,33.05,-67.42,59,
MARTHA,1877-03-11T16:00:00,33.07,-67.18,59.9,66
MARTHA,1877-03-11T20:00:00,33.08,-67.06,60.8,
MARTHA,1877-03-12T00:00:00,33.08,-66.94,60.8,
MARTHA,1877-03-12T04:00:00,33.09,-66.82,59,
MARTHA,1877-03-12T08:00:00,33.09,-66.7,60.8,
MARTHA,1877-03-12T12:00:00,33.1,-66.58,59,
MARTHA,1877-03-12T16:00:00,33.18,-66.7,60.8,64.9
MARTHA,1877-03-12T20:00:00,33.28,-66.75,61.7,
MARTHA,1877-03-13T00:00:00,33.38,-66.79,60.8,
MARTHA,1877-03-13T04:00:00,33.47,-66.84,60.8,
MARTHA,1877-03-13T08:00:00,33.57,-66.88,61.2,
MARTHA,1877-03-13T12:00:00,33.67,-66.93,62.6,
MARTHA,1877-03-13T16:00:00,33.85,-66.48,64.4,64.9
MARTHA,1877-03-13T20:00:00,34.06,-65.89,62.6,
MARTHA,1877-03-14T00:00:00,34.28,-65.3,61.7,
MARTHA,1877-03-14T04:00:00,34.49,-64.71,60.8,
MARTHA,1877-03-14T08:00:00,34.71,-64.12,61.7,
MARTHA,1877-03-14T12:00:00,34.92,-63.53,66.6,
MARTHA,1877-03-14T16:00:00,35.07,-63.95,68.2,64.9
MARTHA,1877-03-14T20:00:00,35.14,-63.16,64.8,
MARTHA,1877-03-15T00:00:00,35.21,-62.37,66.2,
MARTHA,1877-03-15T04:00:00,35.28,-61.58,64.4,
MARTHA,1877-03-15T08:00:00,35.35,-60.79,65.3,
MARTHA,1877-03-15T12:00:00,35.42,-60,67.1,
MARTHA,1877-03-15T16:00:00,35.52,-59.32,67.6,66
8097,1877-03-21T08:00:00,36.85,-76.32,43.2,41
8097,1877-03-21T09:00:00,36.87,-76.37,46.8,41
8097,1877-03-21T12:00:00,37.02,-75.78,50,43.2
8097,1877-03-21T15:00:00,37.3,-75.42,47.7,43.7
8097,1877-03-21T16:00:00,37.42,-75.3,48.2,43.7
62032918,1877-03-21T17:00:00,37.5,-75.5,54.5,43.2
8097,1877-03-21T20:00:00,37.92,-74.85,46.4,43.7
62032918,1877-03-21T21:00:00,37.5,-75.5,52.2,43.7
8097,1877-03-22T00:00:00,38.37,-74.47,47.1,44.4
62032918,1877-03-22T01:00:00,37.5,-74.5,50,43.7
8097,1877-03-22T04:00:00,38.68,-74.38,40.5,44.4
62032918,1877-03-22T05:00:00,38.5,-74.5,50.9,44.4
8097,1877-03-22T08:00:00,38.93,-74.12,41,44.4
8097,1877-03-22T09:00:00,39.02,-74.08,41.7,44.4
62032918,1877-03-22T09:00:00,38.5,-74.5,42.6,44.4
8097,1877-03-22T12:00:00,39.28,-73.97,41,43.2
62032918,1877-03-22T13:00:00,38.5,-74.5,43.2,44.4
8097,1877-03-22T15:00:00,39.62,-73.88,40.6,43.2
8097,1877-03-22T16:00:00,39.68,-73.88,40.1,43.2
62032918,1877-03-22T17:00:00,39.5,-73.5,43.2,43.2
8097,1877-03-22T20:00:00,39.97,-73.88,39.2,42.1
62032918,1877-03-22T21:00:00,39.5,-73.5,42.1,43.2
8097,1877-03-23T00:00:00,40.45,-73.9,39.2,41
62032918,1877-03-23T01:00:00,39.5,-73.5,41,42.1
8097,1877-03-23T04:00:00,40.5,-73.95,40.1,40.3
62032918,1877-03-23T05:00:00,40.5,-73.5,41,41
8097,1877-03-23T08:00:00,40.5,-73.95,37.4,39.2
8097,1877-03-23T09:00:00,40.5,-73.95,41,38.7
8097,1877-03-23T12:00:00,40.6,-74.02,46.4,38.1
8097,1877-03-23T15:00:00,40.7,-74.03,48.7,38.1
8097,1877-03-23T16:00:00,40.7,-74.03,48.2,37.6
62032919,1877-03-23T17:00:00,40.5,-74.5,50,38.1
8097,1877-03-23T20:00:00,40.7,-74.03,46,37.6
8097,1877-03-24T00:00:00,40.7,-74.03,41,37.6
8097,1877-05-17T08:00:00,40.7,-74.03,64.4,56.7
8097,1877-05-17T09:00:00,40.7,-74.03,65.8,56.7
8097,1877-05-17T12:00:00,40.47,-73.97,64.4,56.7
8097,1877-05-17T15:00:00,40.42,-73.67,59.9,56.7
8097,1877-05-17T16:00:00,40.38,-73.72,59,56.7
62032919,1877-05-17T17:00:00,40.5,-73.5,72.5,56.7
8097,1877-05-17T20:00:00,40.3,-72.77,53.6,52.2
62032919,1877-05-17T21:00:00,40.5,-73.5,65.7,56.7
8097,1877-05-18T00:00:00,40.2,-71.97,51.3,50
62032919,1877-05-18T01:00:00,40.5,-72.5,59,52.2
8097,1877-05-18T04:00:00,39.93,-71.23,50.9,47.7
62032919,1877-05-18T05:00:00,40.5,-71.5,56.1,50
8097,1877-05-18T08:00:00,39.72,-70.42,50.9,48.2
8097,1877-05-18T09:00:00,39.72,-70.28,53.6,48.2
62032919,1877-05-18T09:00:00,39.5,-71.5,55.6,47.7
8097,1877-05-18T12:00:00,39.75,-69.88,56.1,52.7
62032919,1877-05-18T13:00:00,39.5,-70.5,55.6,48.2
8097,1877-05-18T15:00:00,39.35,-69.8,58.5,52.2
8097,1877-05-18T16:00:00,39.27,-69.77,57.2,52.2
62032919,1877-05-18T17:00:00,39.5,-70.5,62.1,52.7
8097,1877-05-18T20:00:00,39.35,-69.2,53.6,57.6
62032919,1877-05-18T21:00:00,39.5,-69.5,63.5,52.2
8097,1877-05-19T00:00:00,39.45,-68.45,55.4,62.4
4185,1877-05-19T00:00:00,42.5,-59.5,42.1,44.1
62032919,1877-05-19T01:00:00,39.5,-69.5,59,57.6
8097,1877-05-19T04:00:00,39.57,-67.58,57.2,61.2
62032919,1877-05-19T05:00:00,39.5,-68.5,61.2,62.4
8097,1877-05-19T08:00:00,39.67,-67.07,57.2,63.5
62032919,1877-05-19T08:00:00,39.5,-67.5,63.5,61.2
8097,1877-05-19T09:00:00,39.73,-67,57.6,63.9
8097,1877-05-19T12:00:00,39.92,-65.77,52.7,63.5
62032919,1877-05-19T12:00:00,39.5,-67.5,63.5,63.5
8097,1877-05-19T15:00:00,40.03,-65,54.3,63.9
8097,1877-05-19T16:00:00,40.07,-64.8,54.1,63.9
4185,1877-05-19T16:00:00,43.5,-59.5,52,45
62032919,1877-05-19T16:00:00,39.5,-65.5,57.9,63.5
8097,1877-05-19T20:00:00,40.22,-63.83,53.4,62.8
4185,1877-05-19T20:00:00,42.5,-59.5,46.9,46
62032919,1877-05-19T20:00:00,40.5,-64.5,59.7,63.9
8097,1877-05-20T00:00:00,40.23,-63.43,51.8,62.4
4185,1877-05-20T00:00:00,42.5,-62.5,44.1,45
62032919,1877-05-20T00:00:00,40.5,-63.5,58.8,62.8
8097,1877-05-20T04:00:00,40.23,-63.12,52.9,61.2
4185,1877-05-20T04:00:00,42.5,-60.5,43,42.1
62032919,1877-05-20T04:00:00,40.5,-63.5,56.7,62.4
8097,1877-05-20T08:00:00,40.23,-63.07,53.6,59
4185,1877-05-20T08:00:00,42.5,-60.5,41,43
62032919,1877-05-20T08:00:00,40.5,-63.5,58.1,61.2
8097,1877-05-20T09:00:00,40.23,-63.07,53.2,63.5
8097,1877-05-20T12:00:00,40.25,-63.07,52.2,68
4185,1877-05-20T12:00:00,42.5,-61.5,43,39.9
62032919,1877-05-20T12:00:00,40.5,-63.5,59,59
8097,1877-05-20T15:00:00,40.15,-62.97,53.2,68
8097,1877-05-20T16:00:00,40.12,-62.93,52.5,68
4185,1877-05-20T16:00:00,42.5,-61.5,41,44.1
62032919,1877-05-20T16:00:00,39.5,-63.5,57.2,68
8097,1877-05-20T20:00:00,39.98,-62.82,53.6,66.9
4185,1877-05-20T20:00:00,42.5,-61.5,43,45
62032919,1877-05-20T20:00:00,40.5,-62.5,57.6,68
8097,1877-05-21T00:00:00,39.83,-62.7,51.8,66.9
4185,1877-05-21T00:00:00,42.5,-63.5,44.1,44.1
62032919,1877-05-21T00:00:00,39.5,-62.5,59,66.9
8097,1877-05-21T04:00:00,39.8,-62.6,53.6,66.9
4185,1877-05-21T04:00:00,42.5,-62.5,42.1,42.1
62032919,1877-05-21T04:00:00,39.5,-62.5,56.7,66.9
8097,1877-05-21T08:00:00,39.77,-62.5,55.8,67.3
62032919,1877-05-21T08:00:00,39.5,-62.5,59,66.9
8097,1877-05-21T09:00:00,39.73,-62.45,56.1,67.3
8097,1877-05-21T12:00:00,39.65,-62.35,57.2,68
4185,1877-05-21T12:00:00,42.5,-62.5,43,44.1
62032919,1877-05-21T12:00:00,39.5,-62.5,61.7,67.3
8097,1877-05-21T15:00:00,39.4,-61.9,57.2,68
8097,1877-05-21T16:00:00,39.33,-61.75,57.2,67.3
4185,1877-05-21T16:00:00,41.5,-62.5,43,45
62032919,1877-05-21T16:00:00,38.5,-61.5,63.5,68
8097,1877-05-21T20:00:00,39,-61.17,56.5,67.3
4185,1877-05-21T20:00:00,41.5,-62.5,45,45
62032919,1877-05-21T20:00:00,39.5,-61.5,63.5,67.3
8097,1877-05-22T00:00:00,38.95,-60.85,55,67.3
62032919,1877-05-22T00:00:00,39.5,-61.5,62.6,67.3
8097,1877-05-22T04:00:00,39.02,-60.5,55.4,66.9
4185,1877-05-22T04:00:00,42.5,-63.5,43,45
62032919,1877-05-22T04:00:00,38.5,-60.5,60.8,67.3
8097,1877-05-22T08:00:00,39.12,-60.13,55.4,66.9
4185,1877-05-22T08:00:00,42.5,-63.5,44.1,44.1
62032919,1877-05-22T08:00:00,39.5,-60.5,61.2,66.9
8097,1877-05-22T09:00:00,39.13,-60.02,56.3,65.7
8097,1877-05-22T12:00:00,39.17,-59.68,57.9,66.9
4185,1877-05-22T12:00:00,42.5,-63.5,46,43
62032919,1877-05-22T12:00:00,39.5,-60.5,61.2,66.9
8097,1877-05-22T15:00:00,39.3,-59.32,51.8,68
8097,1877-05-22T16:00:00,39.33,-59.2,51.4,68
4185,1877-05-22T16:00:00,42.5,-63.5,45,41
62032919,1877-05-22T16:00:00,39.5,-59.5,64.4,66.9
62032919,1877-05-22T20:00:00,39.5,-59.5,56.3,68
4184,1877-05-23T00:00:00,41.5,-59.5,53.1,59
4185,1877-05-23T00:00:00,41.5,-65.5,41,39.9
4185,1877-05-23T04:00:00,41.5,-64.5,44.1,42.1
4185,1877-05-23T08:00:00,41.5,-64.5,44.1,39.9
4185,1877-05-23T12:00:00,41.5,-64.5,44.1,41
4185,1877-05-23T16:00:00,41.5,-64.5,44.1,42.1
4184,1877-05-23T20:00:00,41.5,-59.5,55,59
4185,1877-05-23T20:00:00,41.5,-65.5,42.1,
4184,1877-05-24T00:00:00,41.5,-62.5,43,43
4185,1877-05-24T00:00:00,40.5,-67.5,43,43
4184,1877-05-24T04:00:00,41.5,-60.5,53.1,55.9
4185,1877-05-24T04:00:00,41.5,-65.5,42.1,39.9
4184,1877-05-24T08:00:00,40.5,-60.5,48.9,50
4185,1877-05-24T08:00:00,41.5,-66.5,42.1,42.1
4184,1877-05-24T12:00:00,41.5,-61.5,48,50
4185,1877-05-24T12:00:00,40.5,-66.5,43,42.1
4184,1877-05-24T16:00:00,42.5,-61.5,45,44.1
4185,1877-05-24T16:00:00,40.5,-66.5,46,43
4184,1877-05-24T20:00:00,41.5,-62.5,45,44.1
4185,1877-05-24T20:00:00,40.5,-67.5,43,42.1
4184,1877-05-25T00:00:00,41.5,-64.5,45,48
4184,1877-05-25T04:00:00,41.5,-63.5,42.1,44.1
4185,1877-05-25T05:00:00,40.5,-68.5,43,42.1
4184,1877-05-25T08:00:00,41.5,-63.5,42.1,43
4185,1877-05-25T09:00:00,40.5,-68.5,43,44.1
4184,1877-05-25T12:00:00,41.5,-64.5,43,44.1
4185,1877-05-25T13:00:00,40.5,-69.5,45,44.1
4184,1877-05-25T16:00:00,41.5,-64.5,43,44.1
4185,1877-05-25T17:00:00,40.5,-69.5,46,45
4184,1877-05-25T20:00:00,41.5,-64.5,45,45
4185,1877-05-25T21:00:00,40.5,-69.5,48.9,46.9
4184,1877-05-26T00:00:00,41.5,-65.5,43,43
4185,1877-05-26T01:00:00,40.5,-69.5,46.9,46
4184,1877-05-26T04:00:00,41.5,-64.5,44.1,43
4185,1877-05-26T05:00:00,40.5,-69.5,46.9,45
4184,1877-05-26T08:00:00,41.5,-64.5,43,44.1
4185,1877-05-26T09:00:00,40.5,-70.5,46,45
4184,1877-05-26T12:00:00,41.5,-64.5,44.1,43
4185,1877-05-26T13:00:00,40.5,-70.5,48.9,46.9
4184,1877-05-26T16:00:00,41.5,-64.5,46.9,46.9
4185,1877-05-26T17:00:00,40.5,-70.5,48.9,48.9
4184,1877-05-26T20:00:00,41.5,-64.5,46,43
4185,1877-05-26T21:00:00,40.5,-70.5,53.1,50
4184,1877-05-27T00:00:00,40.5,-66.5,44.1,43
4185,1877-05-27T01:00:00,40.5,-70.5,50,48.9
4184,1877-05-27T04:00:00,41.5,-65.5,43,43
4185,1877-05-27T05:00:00,40.5,-70.5,48.9,48.9
4184,1877-05-27T08:00:00,41.5,-65.5,44.1,44.1
4185,1877-05-27T09:00:00,40.5,-71.5,51.1,50
4184,1877-05-27T12:00:00,40.5,-65.5,44.1,42.1
4185,1877-05-27T13:00:00,40.5,-71.5,52,50
4184,1877-05-27T16:00:00,40.5,-66.5,46.9,42.1
4185,1877-05-27T17:00:00,40.5,-71.5,53.1,52
4184,1877-05-27T20:00:00,40.5,-66.5,46.9,45
4185,1877-05-27T21:00:00,40.5,-71.5,53.1,52
4184,1877-05-28T00:00:00,40.5,-67.5,,52
4185,1877-05-28T01:00:00,40.5,-72.5,52,53.1
4184,1877-05-28T04:00:00,40.5,-66.5,43,43
4185,1877-05-28T05:00:00,40.5,-72.5,53.1,53.1
4184,1877-05-28T08:00:00,40.5,-66.5,,48.9
4185,1877-05-28T09:00:00,40.5,-72.5,52,53.1
4184,1877-05-28T12:00:00,40.5,-66.5,,48
4185,1877-05-28T13:00:00,39.5,-72.5,55.9,55
4184,1877-05-28T16:00:00,40.5,-66.5,,48.9
4185,1877-05-28T17:00:00,39.5,-72.5,55.9,55.9
4184,1877-05-28T20:00:00,40.5,-67.5,,52
4185,1877-05-28T21:00:00,39.5,-73.5,55.9,55.9
4185,1877-05-29T01:00:00,39.5,-73.5,55,55
4184,1877-05-29T04:00:00,40.5,-67.5,,50
4185,1877-05-29T05:00:00,39.5,-73.5,55,55
4184,1877-05-29T08:00:00,40.5,-67.5,46.9,46
4185,1877-05-29T09:00:00,39.5,-73.5,55.9,55
4184,1877-05-29T13:00:00,40.5,-68.5,48,46
4185,1877-05-29T13:00:00,39.5,-73.5,55.9,55
4184,1877-05-29T17:00:00,40.5,-68.5,54,48.9
4185,1877-05-29T17:00:00,39.5,-73.5,57.9,55
4184,1877-05-29T21:00:00,40.5,-68.5,48.9,46
4185,1877-05-29T21:00:00,39.5,-73.5,59,57.9
4184,1877-05-30T01:00:00,40.5,-68.5,48,48.9
4185,1877-05-30T01:00:00,39.5,-73.5,59,57.9
4184,1877-05-30T05:00:00,40.5,-68.5,46.9,45
4185,1877-05-30T05:00:00,39.5,-73.5,57,57.9
4184,1877-05-30T09:00:00,40.5,-68.5,48,45
4185,1877-05-30T09:00:00,39.5,-74.5,57,57
4184,1877-05-30T13:00:00,40.5,-69.5,48,45
4185,1877-05-30T13:00:00,39.5,-74.5,59,57.9
4184,1877-05-30T17:00:00,40.5,-69.5,57.9,44.1
4185,1877-05-30T17:00:00,39.5,-74.5,61,61
4184,1877-05-30T21:00:00,40.5,-69.5,55.9,48
4185,1877-05-30T21:00:00,39.5,-74.5,62.1,60.1
4184,1877-05-31T01:00:00,40.5,-69.5,55,48.9
4185,1877-05-31T01:00:00,39.5,-74.5,60.1,60.1
4184,1877-05-31T05:00:00,40.5,-69.5,53.1,48
4185,1877-05-31T05:00:00,39.5,-74.5,59,59
4184,1877-05-31T09:00:00,40.5,-69.5,50,46
4184,1877-05-31T13:00:00,40.5,-69.5,51.1,46.9
4184,1877-05-31T17:00:00,40.5,-69.5,54,46.9
4184,1877-05-31T21:00:00,40.5,-69.5,54,51.1
4184,1877-06-01T01:00:00,40.5,-69.5,54,50
4184,1877-06-01T05:00:00,40.5,-69.5,53.1,51.1
4184,1877-06-01T09:00:00,40.5,-69.5,54,51.1
4184,1877-06-01T13:00:00,40.5,-70.5,53.1,51.1
4184,1877-06-01T17:00:00,40.5,-70.5,57,53.1
4184,1877-06-01T21:00:00,40.5,-70.5,57,50
4184,1877-06-02T01:00:00,40.5,-70.5,55.9,53.1
4184,1877-06-02T05:00:00,40.5,-70.5,55.9,55
4184,1877-06-02T13:00:00,40.5,-70.5,55.9,55
4184,1877-06-02T17:00:00,40.5,-71.5,64,59
4184,1877-06-02T21:00:00,40.5,-71.5,64,62.1
4184,1877-06-03T01:00:00,40.5,-71.5,62.1,60.1
4184,1877-06-03T05:00:00,40.5,-71.5,61,59
4184,1877-06-03T09:00:00,40.5,-71.5,61,60.1
4184,1877-06-03T13:00:00,40.5,-71.5,60.1,55.9
4184,1877-06-03T17:00:00,40.5,-71.5,63,55
4184,1877-06-03T21:00:00,40.5,-71.5,63,61
4184,1877-06-04T01:00:00,40.5,-71.5,62.1,61
4184,1877-06-04T05:00:00,40.5,-71.5,64,60.1
4784,1877-06-04T09:00:00,40.5,-71.5,60.1,59
4184,1877-06-04T13:00:00,40.5,-72.5,64,61
4184,1877-06-04T17:00:00,39.5,-72.5,66,61
4184,1877-06-04T21:00:00,39.5,-72.5,66,61
4184,1877-06-05T01:00:00,39.5,-72.5,63,61
4184,1877-06-05T05:00:00,39.5,-72.5,63,60.1
4184,1877-06-05T09:00:00,39.5,-72.5,62.1,59
4184,1877-06-05T13:00:00,39.5,-72.5,64.9,60.1
4184,1877-06-05T17:00:00,39.5,-73.5,62.1,60.1
4184,1877-06-05T21:00:00,39.5,-73.5,64.9,61
4184,1877-06-06T01:00:00,39.5,-73.5,64.9,62.1
4184,1877-06-06T05:00:00,39.5,-73.5,64.9,61
